id,fips,statecode,state,state_notes,county,jail,jail_notes,d2008,d2009,d2010,d2011,d2012,d2013,d2014,d2015,d2016,d2017,d2018,d2019,su2008,su2009,su2010,su2011,su2012,su2013,su2014,su2015,su2016,su2017,su2018,su2019,da2008,da2009,da2010,da2011,da2012,da2013,da2014,da2015,da2016,da2017,da2018,da2019,il2008,il2009,il2010,il2011,il2012,il2013,il2014,il2015,il2016,il2017,il2018,il2019,o2008,o2009,o2010,o2011,o2012,o2013,o2014,o2015,o2016,o2017,o2018,o2019,ho2008,ho2009,ho2010,ho2011,ho2012,ho2013,ho2014,ho2015,ho2016,ho2017,ho2018,ho2019,ac2008,ac2009,ac2010,ac2011,ac2012,ac2013,ac2014,ac2015,ac2016,ac2017,ac2018,ac2019,adp2008,adp2009,adp2010,adp2011,adp2012,adp2013,adp2014,adp2015,adp2016,adp2017,adp2018,adp2019,med2008,med2009,med2010,med2011,med2012,med2013,med2014,med2015,med2016,med2017,med2018,med2019
42,06037,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Los Angeles,"Los Angeles County Sheriff's Department, all facilities","Data on ADP and inmate deaths is combined across all Los Angeles County Jails, because the jail system was unable to identify the specific jail where some deaths occured prior to 2016.",25,38,27,17,25,34,28,21,19,25,26,32,2,8,4,4,4,9,5,1,2,,3,2,0,2,0,0,1,2,4,2,,,,,20,22,19,8,16,18,13,14,5,3,4,1,1,3,2,1,2,,2,1,,,,,0,1,2,3,2,,1,2,,,,,2,,0,1,0,4,3,,,,,,19570,19080,16625,15013,18044,18687,18680,17049,16613,17023,16910,17070,public,public,public,public,public,public,public,public,public,public,public,
43,06053,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Monterey,Monterey County Jail,ADP for the Monterey County Jail from 2009-2019 was drawn from data reported by the sheriff's office to the California Board of State and Community Corrections.,0,0,1,1,1,2,3,5,0,3,2,4,0,0,1,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1086,1024,1016,1060,1087,1075,983,914,906,891,874,838,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath,Wellpath
44,06059,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Orange,"Orange County Central Jail Complex (includes Central Men's and Women's Jails, and Intake/Release Center",,4,5,11,2,0,5,2,5,8,7,4,3,0,1,3,0,0,1,0,1,0,0,,1,1,0,1,0,0,0,0,1,0,1,2,,3,4,7,2,0,4,2,3,8,5,,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,2345,2096,1666,1973,2227,2449,2342,1872,2127,2262,2229,2121,public,public,public,public,public,public,public,public,public,public,public,public
45,06059,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Orange,Orange County James Musick Facility,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,698,603,926,1208,1244,1139,689,679,721,838,469,public,public,public,public,public,public,public,public,public,public,public,public
46,06059,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Orange,Orange County Theo Lacy Facility,,0,2,1,1,1,1,2,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,1,1,1,0,1,3,1,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,,2801,2758,2782,2908,3024,3130,3182,3097,3271,3110,3119,3052,public,public,public,public,public,public,public,public,public,public,public,public
50,06065,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Riverside,Riverside County Correctional Facility (Larry D. Smith Correctional Facility),,0,0,1,1,2,1,0,4,1,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,938,929,1209,1494,1460,1503,1459,1424,1467,1475,1450.67,public,public,public,public,public,public,public,public,public,public,public,public
49,06065,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Riverside,Riverside County - Robert Presley Detention Center,,1,5,4,5,7,1,1,3,4,1,3,4,0,1,1,2,2,0,0,1,0,0,3,2,0,0,0,1,0,0,0,2,0,0,0,0,1,4,3,2,5,1,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1100,1059,1002,825,826,834,819,761,747,733,746,1143.92,public,public,public,public,public,public,public,public,public,public,public,public
51,06065,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Riverside,Riverside County S.W. Detention Center (Cois M. Byrd Detention Center),,1,1,1,2,2,1,0,2,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,1116,1015,891,1116,1123,1131,1116,1113,1100,1003,704.92,public,public,public,public,public,public,public,public,public,public,public,public
48,06067,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Sacramento,"Rio Cosumnes Correctional Center (RCCC, Sacramento County)",,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2209,2198,1921,1882,1952,2039,2194,1986,1799,1621,1691,1722,public,public,public,public,public,public,public,public,public,public,public,public
52,06067,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Sacramento,Sacramento County Main Jail,,7,3,3,3,2,3,5,7,2,5,3,7,3,1,0,0,1,1,1,1,1,2,2,1,,0,0,0,0,1,,0,1,0,0,,2,1,3,1,1,0,2,3,0,3,0,1,,0,0,0,0,0,,1,0,0,1,,1,1,0,1,0,0,1,1,0,0,0,2,,0,0,1,0,1,,1,0,0,0,,2390,2256,2171,2134,2101,2116,2112,2061,2033,1979,1983,1932,public,public,public,public,public,public,public,public,public,public,public,public
53,06071,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Bernardino,San Bernardino County Central Detention Center,,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,925,1017,1009,977,1044,1022,1006,834,825,837,829,848,public,public,public,public,public,public,public,public,public,public,public,public
54,06071,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Bernardino,San Bernardino County Glen Helen Rehab Center,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,1231,1296,919,1085,1236,1218,1124,951,1014,1068,992,public,public,public,public,public,public,public,public,public,public,public,public
56,06071,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Bernardino,San Bernardino County High Desert Detention Center,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,,698,733,734,646,389,704,907,892,1199,1277,1263,1286,public,public,public,public,public,public,public,public,public,public,public,public
55,06071,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Bernardino,San Bernardino County W. Valley Detention Center,,1,10,5,6,8,9,9,4,9,6,7,6,0,3,0,2,1,3,0,2,1,2,3,,0,1,0,0,0,0,1,0,1,0,0,,1,4,5,4,7,5,8,1,6,2,0,,0,0,0,0,0,0,0,0,0,1,3,,0,0,0,0,0,1,0,1,0,1,0,2,0,2,0,0,0,0,0,0,1,0,1,,2793,2905,2884,2862,3168,3496,3106,2958,3077,3051,2985,3000,public,public,public,public,public,public,public,public,public,public,public,public
57,06073,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Diego,San Diego County Central Detention Facility,,5,10,7,4,3,4,11,4,7,8,9,10,0,3,0,3,1,2,5,1,2,0,2,2,0,1,0,0,1,0,1,0,1,2,,4,4,5,6,1,0,2,4,2,3,5,1,4,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,864,797,785,777,775,903,1010,895,953,1011,1002,1018,public,public,public,public,public,public,public,public,public,public,public,public
58,06073,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Diego,San Diego County George F. Bailey Detention Facility,,4,1,1,4,1,1,0,4,4,2,1,3,2,1,0,1,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,2,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1465,1589,1548,1574,1651,1746,1685,1460,1579,1645,1599,1590,public,public,public,public,public,public,public,public,public,public,public,public
59,06073,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Diego,San Diego County Las Colinas Womens Detention Facility,,1,0,0,1,1,2,0,0,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,669,625,631,752,830,775,700,776,824,813,851,public,public,public,public,public,public,public,public,public,public,public,public
60,06073,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Diego,San Diego County Vista Detention Facility,,0,1,3,2,3,4,6,4,3,3,2,2,0,0,1,0,1,2,1,3,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785,776,742,753,798,836,815,739,768,828,808,796,public,public,public,public,public,public,public,public,public,public,public,public
61,06077,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Joaquin,San Joaquin County Jail,,2,4,1,0,5,1,2,3,1,2,5,5,1,1,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,,1,2,0,0,3,1,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,4,,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1500,1491,1247,1129,1299,1420,1407,1217,1263,1332,1289,1376,public,public,public,public,public,public,public,public,public,public,public,public
520,06079,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Luis Obispo,San Luis Obispo County Jail,ADP and inmate deaths include both the jail and honor farm.,1,1,0,0,2,0,3,2,2,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,2,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,513,487,555,644,697,680,538,550,583,542,552,public,public,public,public,public,public,public,public,public,public,public,Wellpath
62,06081,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",San Mateo,San Mateo County Maguire Correctional Facility,,0,0,0,0,1,2,1,3,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,955,948,892,834,836,877,869,726,669,604,514,526,public,public,public,public,public,public,public,public,public,public,public,public
63,06083,CA,California,"In 2011, a California law known as “realignment” shifted the incarceration of “non-serious, non-violent, non-sex” convicts from state prisons to county jails. As a result, jail inmates in California may have longer average stays than jail inmates in other states. Sheriffs often complain the change puts substantial staffing and budget pressures on jails without adequate funding.",Santa Barbara,Santa Barbara County Jails (Main Jail and Medium Security Facility),,1,3,0,2,0,2,1,3,3,0,2,4,0,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,944,981,965,899,981,1003,967,891,1016,970,951,903,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health ,Corizon Health/Wellpath,Wellpath,Wellpath
